3,146,1,1,0,0,8 # TARGETED_NADIR
3,147,1,1,0,0,8 # TARGETED_NADIR
3,148,1,1,0,0,8 # TARGETED_NADIR
3,149,1,1,0,0,8 # TARGETED_NADIR
3,150,1,1,0,0,8 # TARGETED_NADIR
3,151,1,1,0,0,8 # TARGETED_NADIR
3,152,1,1,0,0,8 # TARGETED_NADIR
3,153,1,1,0,0,8 # TARGETED_NADIR
3,154,1,1,0,0,8 # TARGETED_NADIR
7,144,1,1,0,0,8 # TARGETED_NADIR
7,145,1,1,0,0,8 # TARGETED_NADIR
7,146,1,1,0,0,8 # TARGETED_NADIR
7,147,1,1,0,0,8 # TARGETED_NADIR
7,148,1,1,0,0,8 # TARGETED_NADIR
7,149,1,1,0,0,8 # TARGETED_NADIR
7,150,1,1,0,0,8 # TARGETED_NADIR
7,151,1,1,0,0,8 # TARGETED_NADIR
7,152,1,1,0,0,8 # TARGETED_NADIR
11,142,1,1,0,0,8 # TARGETED_NADIR
11,143,1,1,0,0,8 # TARGETED_NADIR
11,144,1,1,0,0,8 # TARGETED_NADIR
11,145,1,1,0,0,8 # TARGETED_NADIR
11,146,1,1,0,0,8 # TARGETED_NADIR
11,147,1,1,0,0,8 # TARGETED_NADIR
11,148,1,1,0,0,8 # TARGETED_NADIR
11,149,1,1,0,0,8 # TARGETED_NADIR
11,150,1,1,0,0,8 # TARGETED_NADIR
15,140,1,1,0,0,8 # TARGETED_NADIR
15,141,1,1,0,0,8 # TARGETED_NADIR
15,142,1,1,0,0,8 # TARGETED_NADIR
15,143,1,1,0,0,8 # TARGETED_NADIR
15,144,1,1,0,0,8 # TARGETED_NADIR
15,145,1,1,0,0,8 # TARGETED_NADIR
15,146,1,1,0,0,8 # TARGETED_NADIR
15,147,1,1,0,0,8 # TARGETED_NADIR
15,148,1,1,0,0,8 # TARGETED_NADIR
5,145,1,1,0,0,8 # TARGETED_NADIR
5,146,1,1,0,0,8 # TARGETED_NADIR
5,147,1,1,0,0,8 # TARGETED_NADIR
5,148,1,1,0,0,8 # TARGETED_NADIR
5,149,1,1,0,0,8 # TARGETED_NADIR
5,150,1,1,0,0,8 # TARGETED_NADIR
5,151,1,1,0,0,8 # TARGETED_NADIR
5,152,1,1,0,0,8 # TARGETED_NADIR
5,153,1,1,0,0,8 # TARGETED_NADIR
3,146,1,1,0,0,15 # TARGETED_NADIR
3,147,1,1,0,0,15 # TARGETED_NADIR
3,148,1,1,0,0,15 # TARGETED_NADIR
3,149,1,1,0,0,15 # TARGETED_NADIR
3,150,1,1,0,0,15 # TARGETED_NADIR
3,151,1,1,0,0,15 # TARGETED_NADIR
3,152,1,1,0,0,15 # TARGETED_NADIR
3,153,1,1,0,0,15 # TARGETED_NADIR
3,154,1,1,0,0,15 # TARGETED_NADIR
7,144,1,1,0,0,15 # TARGETED_NADIR
7,145,1,1,0,0,15 # TARGETED_NADIR
7,146,1,1,0,0,15 # TARGETED_NADIR
7,147,1,1,0,0,15 # TARGETED_NADIR
7,148,1,1,0,0,15 # TARGETED_NADIR
7,149,1,1,0,0,15 # TARGETED_NADIR
7,150,1,1,0,0,15 # TARGETED_NADIR
7,151,1,1,0,0,15 # TARGETED_NADIR
7,152,1,1,0,0,15 # TARGETED_NADIR
11,142,1,1,0,0,15 # TARGETED_NADIR
11,143,1,1,0,0,15 # TARGETED_NADIR
11,144,1,1,0,0,15 # TARGETED_NADIR
11,145,1,1,0,0,15 # TARGETED_NADIR
11,146,1,1,0,0,15 # TARGETED_NADIR
11,147,1,1,0,0,15 # TARGETED_NADIR
11,148,1,1,0,0,15 # TARGETED_NADIR
11,149,1,1,0,0,15 # TARGETED_NADIR
11,150,1,1,0,0,15 # TARGETED_NADIR
15,140,1,1,0,0,15 # TARGETED_NADIR
15,141,1,1,0,0,15 # TARGETED_NADIR
15,142,1,1,0,0,15 # TARGETED_NADIR
15,143,1,1,0,0,15 # TARGETED_NADIR
15,144,1,1,0,0,15 # TARGETED_NADIR
15,145,1,1,0,0,15 # TARGETED_NADIR
15,146,1,1,0,0,15 # TARGETED_NADIR
15,147,1,1,0,0,15 # TARGETED_NADIR
15,148,1,1,0,0,15 # TARGETED_NADIR
5,145,1,1,0,0,15 # TARGETED_NADIR
5,146,1,1,0,0,15 # TARGETED_NADIR
5,147,1,1,0,0,15 # TARGETED_NADIR
5,148,1,1,0,0,15 # TARGETED_NADIR
5,149,1,1,0,0,15 # TARGETED_NADIR
5,150,1,1,0,0,15 # TARGETED_NADIR
5,151,1,1,0,0,15 # TARGETED_NADIR
5,152,1,1,0,0,15 # TARGETED_NADIR
5,153,1,1,0,0,15 # TARGETED_NADIR
