NOM_02, OCCEG, 3, 11, 22, 51, 75, 79, 141, 156, 169, 183, 237, 247, 278, 305
NOM_02, OCCIN, 33, 54, 57, 59, 64, 83, 84, 92, 159, 178, 200, 204, 215, 242, 252, 296
NOM_03, OCCEG, 35, 39, 144, 224, 251, 261, 340
NOM_03, OCCIN, 19, 47, 75, 77, 161, 176, 219, 240, 254, 284, 325
CO_001, OCCEG, 20, 24, 46, 83, 116, 121, 154, 210
CO_001, OCCIN, 3, 10, 44, 53, 107, 115, 136, 286, 298, 310, 323
CO2_01, OCCEG, 89, 100, 146, 187, 265, 289
CO2_01, OCCIN, 11, 27, 49, 67, 79, 337
DUST01, OCCEG, 328
DUST01, OCCIN, 62
HDO_01, OCCIN, 111
ICE_01, OCCEG, 131
NOM_01, OCCEG, 19, 47, 91, 226, 332
NOM_01, OCCIN, 35, 39, 51, 65, 217
